BVF_Data_Requirement,FSDM_Subject_Area,FSDM_Entity,Match_Confidence,Match_Method,Entity_Column_Count,Entity_Relationship_Count
External Prospect Data / Lists,Party,EXTERNAL_CLAIM_POLICY_TYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_CLAIM_SUBTYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_CLAIM_VEHICLE_DISPOSITION_STATUS_TYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_LIST_TYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_MARGIN_AGREEMENT,HIGH,pattern_match,3,1
External Prospect Data / Lists,Party,EXTERNAL_TRIGGER,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_TRIGGER_TYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,EXTERNAL_WATCH_LIST_SOURCE,HIGH,pattern_match,1,1
External Prospect Data / Lists,Party,INVESTMENT_PRODUCT_EXTERNAL_EVENT_SUBTYPE,HIGH,pattern_match,2,1
External Prospect Data / Lists,Party,PARTY_EXTERNAL_SCORE,HIGH,pattern_match,5,1
External Prospect Data / Lists,Party,DATA_RETENTION_METHOD_TYPE,HIGH,pattern_match,2,1
External Data - Social Media Data,Party,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
External Data - Social Media Data,Party,MULTIMEDIA_OBJECT,HIGH,pattern_match,10,20
External Data - Social Media Data,Party,SOCIAL_MEDIA_INTERACTION,HIGH,pattern_match,15,16
External Data - Social Media Data,Party,EXTERNALLY_REPORTED_CLAIM,HIGH,pattern_match,24,10
External Data - Social Media Data,Party,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
External Data - Social Media Data,Party,SOCIAL_MEDIA_CATEGORY,HIGH,pattern_match,4,6
External Data - Social Media Data,Party,SOCIAL_MEDIA_TRANSFER,HIGH,pattern_match,21,6
External Data - Social Media Data,Party,AGREEMENT_REMEDIATION_PLAN,HIGH,pattern_match,5,6
External Data - Social Media Data,Party,EXTERNAL_DIRECT_DEBIT,HIGH,pattern_match,9,5
External Data - Social Media Data,Party,EXTERNAL_STANDING_ORDER,HIGH,pattern_match,9,5
External Data - Social Media Data,Party,EXTERNALLY_REPORTED_VEHICLE_CLAIM,HIGH,pattern_match,16,4
External Data - Social Media Data,Party,EXTERNAL_LIST,HIGH,pattern_match,5,4
External Data - Social Media Data,Party,SOCIAL_MEDIA_POST,HIGH,pattern_match,11,4
External Data - Social Media Data,Party,SOCIAL_NETWORK_MEMBER,HIGH,pattern_match,5,4
External Data - Social Media Data,Party,EXTERNAL_AGREEMENT,HIGH,pattern_match,2,3
External Data - Social Media Data,Party,EXTERNAL_CLAIM_LOSS_DETAIL,HIGH,pattern_match,6,3
External Data - Social Media Data,Party,EXTERNAL_COUPON,HIGH,pattern_match,5,3
External Data - Social Media Data,Party,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
External Data - Social Media Data,Party,SOCIAL_MEDIA_CONTENT_REVIEW,HIGH,pattern_match,10,3
External Data - Social Media Data,Party,SOCIAL_NETWORK_AFFILIATION,HIGH,pattern_match,9,3
External Data - Social Media Data,Party,SOCIAL_NETWORK_PROFILE,HIGH,pattern_match,8,3
External Data - Social Media Data,Party,EVENT_MULTIMEDIA_OBJECT,HIGH,pattern_match,3,3
External Data - Social Media Data,Party,MULTIMEDIA_SOURCE,HIGH,pattern_match,6,3
External Data - Social Media Data,Party,PARTY_TO_EXTERNAL_LIST,HIGH,pattern_match,3,2
External Data - Social Media Data,Party,PRIVACY_DATA_TRANSFER,HIGH,pattern_match,6,2
External Data - Social Media Data,Party,SOCIAL_MEDIA_ACTIVITY_IMPRESSION_XREF,HIGH,pattern_match,6,2
External Data - Social Media Data,Party,SOCIAL_MEDIA_AUTHOR,HIGH,pattern_match,9,2
External Data - Social Media Data,Party,SOCIAL_MEDIA_AUTHOR_RANK,HIGH,pattern_match,8,2
External Data - Social Media Data,Party,SOCIAL_MEDIA_CATEGORY_SCORE,HIGH,pattern_match,9,2
External Data - Social Media Data,Party,SOCIAL_MEDIA_CATEGORY_XREF,HIGH,pattern_match,9,2
External Data - Bureau data,Party,PARTY_CREDIT_REPORT,HIGH,pattern_match,9,10
External Data - Bureau data,Party,AGREEMENT_CREDIT_REPORT,HIGH,pattern_match,5,3
External Data - Bureau data,Party,APPLICATION_CREDIT_REPORT,HIGH,pattern_match,5,3
External Data - Bureau data,Party,CREDIT_REPORT_ROLE_TYPE,HIGH,pattern_match,2,2
External Data - Bureau data,Party,PARTY_CREDIT_REPORT_COMMENT,HIGH,pattern_match,5,2
External Data - Bureau data,Party,PARTY_CREDIT_REPORT_SCORE,HIGH,pattern_match,5,2
External Data - Bureau data,Party,CREDIT_REPORTING_PARTY_SUBTYPE,HIGH,pattern_match,2,1
External Data - Bureau data,Party,CREDIT_REPORT_COMMENT_TYPE,HIGH,pattern_match,2,1
External Data - Bureau data,Party,INTERNAL_CREDIT_REPORT,HIGH,pattern_match,2,1
External Data - Bureau data,Party,AGENCY_CREDIT_REPORT,HIGH,pattern_match,16,0
External Data - Credit Rating,Party,PARTY_LIABILITY_CREDIT_RATING,HIGH,pattern_match,18,3
External Data - Credit Rating,Party,CREDIT_RATING_TYPE,HIGH,pattern_match,2,1
External Data - Credit Rating,Party,RATING_AGENCY_BUSINESS_TYPE,HIGH,pattern_match,0,0
External Data - Credit Rating,Party,DRUG_NDC__GEO,MEDIUM,keyword_match,14,10
External Data - Credit Rating,Party,METROPOLITAN_STATISTICAL_AREA__GEO,MEDIUM,keyword_match,1,5
External Data - Credit Rating,Party,ORGANIZATION_NAICS__GEO,MEDIUM,keyword_match,9,4
External Data - Credit Rating,Party,CENSUS_BLOCK__GEO,MEDIUM,keyword_match,3,3
External Data - Credit Rating,Party,DESIGNATED_MARKET_AREA__GEO,MEDIUM,keyword_match,1,3
External Data - Credit Rating,Party,NAICS_INDUSTRY__GEO,MEDIUM,keyword_match,5,3
External Data - Credit Rating,Party,ORGANIZATION_SIC__GEO,MEDIUM,keyword_match,5,3
External Data - Credit Rating,Party,CENSUS_BLOCK_GROUP__GEO,MEDIUM,keyword_match,2,2
External Data - Credit Rating,Party,CENSUS_TRACT__GEO,MEDIUM,keyword_match,2,2
External Data - Credit Rating,Party,DEA_DRUG_CLASSIFICATION__GEO,MEDIUM,keyword_match,4,2
External Data - Credit Rating,Party,FORMULARY_DRUG_NDC__GEO,MEDIUM,keyword_match,5,2
External Data - Credit Rating,Party,NAICS_INDUSTRY_GROUP__GEO,MEDIUM,keyword_match,4,2
External Data - Credit Rating,Party,NAICS_NATIONAL_INDUSTRY__GEO,MEDIUM,keyword_match,6,2
External Data - Credit Rating,Party,NAICS_SUBSECTOR__GEO,MEDIUM,keyword_match,3,2
External Data - Credit Rating,Party,ORGANIZATION_NACE__GEO,MEDIUM,keyword_match,8,2
External Data - Credit Rating,Party,DEA_SCHEDULE__GEO,MEDIUM,keyword_match,3,1
External Data - Credit Rating,Party,NAICS_SECTOR__GEO,MEDIUM,keyword_match,2,1
External Data - Credit Rating,Party,ORANGE_BOOK_THERAPEUTIC_EQUIVALENCE_TYPE__GEO,MEDIUM,keyword_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNALLY_REPORTED_CLAIM,HIGH,pattern_match,24,10
"External Economic Data (E.g. Property Prices, Salary)",Party,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_DIRECT_DEBIT,HIGH,pattern_match,9,5
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_STANDING_ORDER,HIGH,pattern_match,9,5
"External Economic Data (E.g. Property Prices, Salary)",Party,GEOGRAPHIC_ECONOMIC_MEASURE,HIGH,pattern_match,10,5
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNALLY_REPORTED_VEHICLE_CLAIM,HIGH,pattern_match,16,4
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_LIST,HIGH,pattern_match,5,4
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_AGREEMENT,HIGH,pattern_match,2,3
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_LOSS_DETAIL,HIGH,pattern_match,6,3
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_COUPON,HIGH,pattern_match,5,3
"External Economic Data (E.g. Property Prices, Salary)",Party,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
"External Economic Data (E.g. Property Prices, Salary)",Party,PARTY_TO_EXTERNAL_LIST,HIGH,pattern_match,3,2
"External Economic Data (E.g. Property Prices, Salary)",Party,ECONOMIC_MEASURE_TYPE,HIGH,pattern_match,2,2
"External Economic Data (E.g. Property Prices, Salary)",Party,SIC_ECONOMIC_MEASURE,HIGH,pattern_match,5,2
"External Economic Data (E.g. Property Prices, Salary)",Party,PRIVACY_DATA_TRANSFER,HIGH,pattern_match,6,2
"External Economic Data (E.g. Property Prices, Salary)",Party,INTELLECTUAL_PROPERTY,HIGH,pattern_match,1,2
"External Economic Data (E.g. Property Prices, Salary)",Party,PROPERTY_AND_CASUALTY_CLAIM,HIGH,pattern_match,2,2
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNALLY_REPORTED_PERSONAL_PROPERTY_CLAIM,HIGH,pattern_match,8,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_AGREEMENT_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_CRIME_REPORT_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_FAULT_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_LOSS_STATUS_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_LOSS_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_POLICY_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_SUBTYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_CLAIM_VEHICLE_DISPOSITION_STATUS_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_LIST_TYPE,HIGH,pattern_match,2,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_MARGIN_AGREEMENT,HIGH,pattern_match,3,1
"External Economic Data (E.g. Property Prices, Salary)",Party,EXTERNAL_TRIGGER,HIGH,pattern_match,2,1
Master & Reference Data - staff / colleague,Party,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
Master & Reference Data - staff / colleague,Party,PARTY_PRIVACY_PREFERENCE,HIGH,pattern_match,13,8
Master & Reference Data - staff / colleague,Party,UNKNOWN_PARTY_SESSION_PRIVACY_PREFERENCE,HIGH,pattern_match,7,7
Master & Reference Data - staff / colleague,Party,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
Master & Reference Data - staff / colleague,Party,AGREEMENT_PRIVACY_PREFERENCE,HIGH,pattern_match,8,5
Master & Reference Data - staff / colleague,Party,PARTY_SOLICITATION_PREFERENCE,HIGH,pattern_match,10,5
Master & Reference Data - staff / colleague,Party,PARTY_CHANNEL_PREFERENCE_SCORE,HIGH,pattern_match,6,4
Master & Reference Data - staff / colleague,Party,MEMBER_PRIVACY_PREFERENCE,HIGH,pattern_match,7,3
Master & Reference Data - staff / colleague,Party,PARTY_CHANNEL_INSTANCE_PREFERENCE,HIGH,pattern_match,5,3
Master & Reference Data - staff / colleague,Party,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
Master & Reference Data - staff / colleague,Party,JOB_LABOR_TASK_CROSS-REFERENCE,HIGH,pattern_match,2,2
Master & Reference Data - staff / colleague,Party,PRIVACY_DATA_TRANSFER,HIGH,pattern_match,6,2
Master & Reference Data - staff / colleague,Party,REFERENCE_RATE_TYPE,HIGH,pattern_match,2,1
Master & Reference Data - staff / colleague,Party,DATA_RETENTION_METHOD_TYPE,HIGH,pattern_match,2,1
Master & Reference Data - staff / colleague,Party,WEB_SITE_DATABASE_REPOSITORY,HIGH,pattern_match,2,1
Master & Reference Data - staff / colleague,Party,MARKET_DATA_PROVIDER_BUSINESS_TYPE,HIGH,pattern_match,0,0
Master & Reference Data - staff / colleague,Party,TEXT_DATASET,HIGH,pattern_match,0,0
Master & Reference Data - staff / colleague,Party,DRUG_NDC__GEO,MEDIUM,keyword_match,14,10
Master & Reference Data - staff / colleague,Party,METROPOLITAN_STATISTICAL_AREA__GEO,MEDIUM,keyword_match,1,5
Master & Reference Data - staff / colleague,Party,ORGANIZATION_NAICS__GEO,MEDIUM,keyword_match,9,4
Master & Reference Data - staff / colleague,Party,CENSUS_BLOCK__GEO,MEDIUM,keyword_match,3,3
Master & Reference Data - staff / colleague,Party,DESIGNATED_MARKET_AREA__GEO,MEDIUM,keyword_match,1,3
Master & Reference Data - staff / colleague,Party,NAICS_INDUSTRY__GEO,MEDIUM,keyword_match,5,3
Master & Reference Data - staff / colleague,Party,ORGANIZATION_SIC__GEO,MEDIUM,keyword_match,5,3
Master & Reference Data - staff / colleague,Party,CENSUS_BLOCK_GROUP__GEO,MEDIUM,keyword_match,2,2
Master & Reference Data - staff / colleague,Party,CENSUS_TRACT__GEO,MEDIUM,keyword_match,2,2
Master & Reference Data - staff / colleague,Party,DEA_DRUG_CLASSIFICATION__GEO,MEDIUM,keyword_match,4,2
Master & Reference Data - staff / colleague,Party,FORMULARY_DRUG_NDC__GEO,MEDIUM,keyword_match,5,2
Master & Reference Data - staff / colleague,Party,NAICS_INDUSTRY_GROUP__GEO,MEDIUM,keyword_match,4,2
Master & Reference Data - staff / colleague,Party,NAICS_NATIONAL_INDUSTRY__GEO,MEDIUM,keyword_match,6,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY,HIGH,pattern_match,12,12
"Sales and Performance Forecasts, Targets & KPIs",Party,ASSOCIATE_PERFORMANCE_EVALUATION,HIGH,pattern_match,9,5
"Sales and Performance Forecasts, Targets & KPIs",Party,AD_PERFORMANCE_RATING,HIGH,pattern_match,5,4
"Sales and Performance Forecasts, Targets & KPIs",Party,OPPORTUNITY_SALES_STAGE,HIGH,pattern_match,5,3
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_PARTY,HIGH,pattern_match,5,3
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_RELATED_STATUS,HIGH,pattern_match,7,3
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_TEXT_COMMENT,HIGH,pattern_match,5,3
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_PROGRAM,HIGH,pattern_match,7,3
"Sales and Performance Forecasts, Targets & KPIs",Party,AD_PERFORMANCE_RATING_DAYPART,HIGH,pattern_match,5,3
"Sales and Performance Forecasts, Targets & KPIs",Party,APPLICATION_PERFORMANCE_RATING,HIGH,pattern_match,6,3
"Sales and Performance Forecasts, Targets & KPIs",Party,ASSOCIATE_PERFORMANCE_EVALUATION_DETAIL,HIGH,pattern_match,7,3
"Sales and Performance Forecasts, Targets & KPIs",Party,OPPORTUNITY_SALES_STAGE_STATUS,HIGH,pattern_match,5,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_CONTACT,HIGH,pattern_match,2,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_LOCATOR,HIGH,pattern_match,4,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_RELATED,HIGH,pattern_match,5,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_STATUS,HIGH,pattern_match,4,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_METHOD_TYPE,HIGH,pattern_match,2,2
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_STAGE,HIGH,pattern_match,6,2
"Sales and Performance Forecasts, Targets & KPIs",Party,ASSOCIATE_PERFORMANCE_GRADE_TYPE,HIGH,pattern_match,2,2
"Sales and Performance Forecasts, Targets & KPIs",Party,PARTY_SALES_ACTIVITY_ROLE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_ACTIVITY_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKET,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_RELATED_ROLE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_RELATED_STATUS_REASON,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_RELATED_STATUS_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_MARKETING_ACTIVITY_STATUS_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_PROGRAM_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_STAGE_PHASE_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,SALES_STAGE_STATUS_TYPE,HIGH,pattern_match,2,1
"Sales and Performance Forecasts, Targets & KPIs",Party,COST_OF_SALES_ACCOUNT,HIGH,pattern_match,0,0
HR Performance Data,Party,INDIVIDUAL,HIGH,exact_match,10,30
HR Performance Data,Party,GRIEVANCE_PROCEDURE,HIGH,exact_match,7,6
HR Performance Data,Party,ASSOCIATE_PERFORMANCE_EVALUATION,HIGH,pattern_match,9,5
HR Performance Data,Party,AD_PERFORMANCE_RATING,HIGH,pattern_match,5,4
HR Performance Data,Party,INDIVIDUAL_MORTALITY,HIGH,pattern_match,11,4
HR Performance Data,Party,INDIVIDUAL_PAY_TIMING,HIGH,pattern_match,4,4
HR Performance Data,Party,AD_PERFORMANCE_RATING_DAYPART,HIGH,pattern_match,5,3
HR Performance Data,Party,APPLICATION_PERFORMANCE_RATING,HIGH,pattern_match,6,3
HR Performance Data,Party,ASSOCIATE_PERFORMANCE_EVALUATION_DETAIL,HIGH,pattern_match,7,3
HR Performance Data,Party,INDIVIDUAL_HEALTH_CONDITION,HIGH,pattern_match,6,3
HR Performance Data,Party,INDIVIDUAL_MEDICAL,HIGH,pattern_match,9,3
HR Performance Data,Party,INDIVIDUAL_NAME,HIGH,pattern_match,10,3
HR Performance Data,Party,ASSOCIATE_PERFORMANCE_GRADE_TYPE,HIGH,pattern_match,2,2
HR Performance Data,Party,INDIVIDUAL_MARITAL_STATUS,HIGH,pattern_match,3,2
HR Performance Data,Party,INDIVIDUAL_MILITARY_STATUS,HIGH,pattern_match,3,2
HR Performance Data,Party,INDIVIDUAL_OCCUPATION,HIGH,pattern_match,5,2
HR Performance Data,Party,INDIVIDUAL_SKILL,HIGH,pattern_match,3,2
HR Performance Data,Party,INDIVIDUAL_SPECIAL_NEED,HIGH,pattern_match,2,2
HR Performance Data,Party,INDIVIDUAL_VIP_STATUS,HIGH,pattern_match,3,2
HR Performance Data,Party,INDIVIDUAL_BONUS_TIMING,HIGH,pattern_match,3,1
HR Performance Data,Party,INDIVIDUAL_MIGRATION,HIGH,pattern_match,4,1
HR Performance Data,Party,PROJECT_TASK_RESOURCE_INDIVIDUAL,HIGH,pattern_match,0,1
HR Performance Data,Party,GRIEVANCE_PROCEDURE_SCOPE_TYPE,HIGH,pattern_match,2,1
HR Performance Data,Party,GRIEVANCE_PROCEDURE_TYPE,HIGH,pattern_match,2,1
HR Performance Data,Party,INDIVIDUAL_CARD,HIGH,pattern_match,0,0
HR Performance Data,Party,INDIVIDUAL_INSURANCE_POLICY,HIGH,pattern_match,0,0
HR Performance Data,Party,INDIVIDUAL_OFFERING,HIGH,pattern_match,0,0
HR Performance Data,Party,ASSOCIATE,MEDIUM,inheritance_subtype,3,20
HR Performance Data,Party,INSURANCE_AGENT,MEDIUM,inheritance_subtype,12,10
Customer Core Contact Details,Location,LOCATOR,HIGH,exact_match,2,44
Customer Core Contact Details,Location,ELECTRONIC_ADDRESS,HIGH,exact_match,5,8
Customer Core Contact Details,Location,PARTY_LOCATOR,HIGH,pattern_match,6,7
Customer Core Contact Details,Location,TELEPHONE_NUMBER,HIGH,exact_match,7,6
Customer Core Contact Details,Location,LOCATOR_METRIC,HIGH,pattern_match,12,6
Customer Core Contact Details,Location,LOCATOR_PERIL_TYPE_METRIC,HIGH,pattern_match,9,5
Customer Core Contact Details,Location,AGREEMENT_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,AGREEMENT_LOCATOR_ROLE,HIGH,pattern_match,2,3
Customer Core Contact Details,Location,ALERT_SETUP_NOTIFICATION_LOCATOR,HIGH,pattern_match,3,3
Customer Core Contact Details,Location,APPLICATION_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,CAMPAIGN_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,CHANNEL_INSTANCE_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,CLAIM_LOCATOR,HIGH,pattern_match,3,3
Customer Core Contact Details,Location,EVENT_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,FEATURE_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,LOCATOR_DEMOGRAPHIC,HIGH,pattern_match,7,3
Customer Core Contact Details,Location,PARTY_ASSET_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,PARTY_IDENTIFICATION_LOCATOR,HIGH,pattern_match,6,3
Customer Core Contact Details,Location,PAYMENT_INSTRUCTION_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,PRODUCT_FEATURE_LOCATOR,HIGH,pattern_match,8,3
Customer Core Contact Details,Location,PRODUCT_FEATURE_LOCATOR_TYPE,HIGH,pattern_match,2,3
Customer Core Contact Details,Location,PRODUCT_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,PROJECT_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,QUOTATION_LOCATOR,HIGH,pattern_match,5,3
Customer Core Contact Details,Location,SITE_LOCATOR,HIGH,pattern_match,6,3
Customer Core Contact Details,Location,TRADE_SETTLEMENT_INSTRUCTION_LOCATOR,HIGH,pattern_match,4,3
Customer Core Contact Details,Location,MOBILE_TELEPHONE_NUMBER,HIGH,pattern_match,4,2
Customer Core Contact Details,Location,FEATURE_RELATED_LOCATOR,HIGH,pattern_match,7,2
Customer Core Contact Details,Location,LOCATOR_METRIC_TYPE,HIGH,pattern_match,2,2
Customer Core Contact Details,Location,LOCATOR_USAGE_TYPE,HIGH,pattern_match,2,2
Master & Reference Data - geography / location,Location,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
Master & Reference Data - geography / location,Location,PARTY_PRIVACY_PREFERENCE,HIGH,pattern_match,13,8
Master & Reference Data - geography / location,Location,UNKNOWN_PARTY_SESSION_PRIVACY_PREFERENCE,HIGH,pattern_match,7,7
Master & Reference Data - geography / location,Location,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
Master & Reference Data - geography / location,Location,AGREEMENT_PRIVACY_PREFERENCE,HIGH,pattern_match,8,5
Master & Reference Data - geography / location,Location,PARTY_SOLICITATION_PREFERENCE,HIGH,pattern_match,10,5
Master & Reference Data - geography / location,Location,PARTY_CHANNEL_PREFERENCE_SCORE,HIGH,pattern_match,6,4
Master & Reference Data - geography / location,Location,MEMBER_PRIVACY_PREFERENCE,HIGH,pattern_match,7,3
Master & Reference Data - geography / location,Location,PARTY_CHANNEL_INSTANCE_PREFERENCE,HIGH,pattern_match,5,3
Master & Reference Data - geography / location,Location,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
Master & Reference Data - geography / location,Location,GEOGRAPHY_RISK_GRADE,HIGH,pattern_match,6,3
Master & Reference Data - geography / location,Location,JOB_LABOR_TASK_CROSS-REFERENCE,HIGH,pattern_match,2,2
Master & Reference Data - geography / location,Location,PRIVACY_DATA_TRANSFER,HIGH,pattern_match,6,2
Master & Reference Data - geography / location,Location,INVESTMENT_AGREEMENT_ALLOCATION,HIGH,pattern_match,5,2
Master & Reference Data - geography / location,Location,PORTFOLIO_INVESTMENT_ALLOCATION,HIGH,pattern_match,5,2
Master & Reference Data - geography / location,Location,REFERENCE_RATE_TYPE,HIGH,pattern_match,2,1
Master & Reference Data - geography / location,Location,DATA_RETENTION_METHOD_TYPE,HIGH,pattern_match,2,1
