"Parent_Entity","Child_Entity","Cardinality","FK_Columns","Relationship_Type"
"SITE","RETURN_LINE","0:M","","association"
"SITE","SITE","0:M","","association"
"SITE","SITE_BUSINESS_HOURS","0:M","","association"
"SITE","SITE_CHANNEL_INSTANCE","0:M","","association"
"SITE","SITE_COST","0:M","","association"
"SITE","SITE_IDENTIFICATION","0:M","","association"
"SITE","SITE_LOCATOR","0:M","","association"
"SITE","SITE_METRIC","0:M","","association"
"SITE","SITE_PARTY","0:M","","association"
"SITE","SITE_PRODUCT","0:M","","association"
"SITE","SITE_RELATED_is_related_to","0:M","","association"
"SITE","SITE_RELATED_is_related_with","0:M","","association"
"SITE","SITE_SCHEDULE_XREF","0:M","","association"
"SITE","SITE_SITE_CLASS_XREF","0:M","","association"
"SITE","SITE_STATUS","0:M","","association"
"SITE","SITE_TRAIT_XREF","0:M","","association"
"SITE","SITE_TYPE_XREF","0:M","","association"
"SITE","SOCIAL_MEDIA_POST","0:M","","association"
"SITE","SURVEY_RESPONSE","0:M","","association"
"SITE","TRAINING_EVENT","0:M","","association"
"SITE","VENDOR_PO","0:M","","association"
"SITE","VISIT","0:M","","association"
"SITE_CLASS_SCHEME_TYPE","SITE_CLASS_SCHEME_TYPE","0:M","","association"
"SITE_CLASS_SCHEME_TYPE","SITE_CLASS_VALUE","0:M","","association"
"SITE_CLASS_SCHEME_TYPE","SITE_SITE_CLASS_XREF","0:M","","association"
"SITE_CLASS_VALUE","SITE_CLASS_VALUE","0:M","","association"
"SITE_CLASS_VALUE","SITE_SITE_CLASS_XREF","0:M","","association"
"SITE_IDENTIFICATION_TYPE","SITE_IDENTIFICATION","0:M","","association"
"SITE_MAJOR_TYPE","ORGANIZATION_OPERATING_HOURS","0:M","","association"
"SITE_MAJOR_TYPE","SITE","0:M","","association"
"SITE_METRIC_TYPE","SITE_METRIC","0:M","","association"
"SITE_PARTY_ROLE","SITE_PARTY","0:M","","association"
"SITE_PRODUCT_ROLE","SITE_PRODUCT","0:M","","association"
"SITE_PURPOSE_TYPE","SITE","0:M","","association"
"SITE_RELATIONSHIP_TYPE","SITE_RELATED","0:M","","association"
"SITE_SCHEDULE_GROUP","AD_PLACEMENT_DISPLAY_TIME","0:M","","association"
"SITE_SCHEDULE_GROUP","DAYPART_HOURS","0:M","","association"
"SITE_SCHEDULE_GROUP","SITE_DAILY_HOURS","0:M","","association"
"SITE_SCHEDULE_GROUP","SITE_DAY_OF_WEEK_HOURS","0:M","","association"
"SITE_SCHEDULE_GROUP","SITE_SCHEDULE_XREF","0:M","","association"
"SITE_SCHEDULE_GROUP","WORK_SHIFT_DAILY_HOURS","0:M","","association"
"SITE_SCHEDULE_GROUP","WORK_SHIFT_DAY_OF_WEEK_HOURS","0:M","","association"
"SITE_STATUS_TYPE","SITE_STATUS","0:M","","association"
"SITE_TRAIT","SITE_TRAIT_VALUE","0:M","","association"
"SITE_TRAIT_TYPE","SITE_TRAIT","0:M","","association"
"SITE_TRAIT_VALUE","SITE_TRAIT_XREF","0:M","","association"
"SITE_TYPE","SITE_TYPE_XREF","0:M","","association"
"SKILL_TYPE","INDIVIDUAL_SKILL","0:M","","association"
"SKILL_TYPE","INTERNAL_ORGANIZATION_GROUP_SKILL","0:M","","association"
"SKILL_TYPE","STEP_SKILL_SET","0:M","","association"
"SOCIAL_CONSTRUCT_TYPE","LEGAL_SYSTEM","0:M","","association"
"SOCIAL_MEDIA_AUTHOR","SOCIAL_MEDIA_AUTHOR_RANK","0:M","","association"
"SOCIAL_MEDIA_CATEGORY","SOCIAL_MEDIA_CATEGORY_SCORE","0:M","","association"
"SOCIAL_MEDIA_CATEGORY","SOCIAL_MEDIA_CATEGORY_XREF","0:M","","association"
"SOCIAL_MEDIA_CATEGORY","SOCIAL_MEDIA_CONTENT_REVIEW","0:M","","association"
"SOCIAL_MEDIA_CATEGORY","SOCIAL_MEDIA_POST","0:M","","association"
"SOCIAL_MEDIA_CATEGORY","SOCIAL_MEDIA_RESULT_CATEGORY","0:M","","association"
"SOCIAL_MEDIA_GROUP","SOCIAL_MEDIA_CATEGORY","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_ACTIVITY_IMPRESSION_XREF","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_AUTHOR","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_CATEGORY_XREF","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_CONTENT_REVIEW","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_CONTENT_SOURCE","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_KEYWORD_SUMMARY","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_POST","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_RESULT","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_STATUS","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_MEDIA_TRANSFER","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_NETWORK_PROFILE","0:M","","association"
"SOCIAL_MEDIA_INTERACTION","SOCIAL_NETWORK_SUMMARY_ACTIVITY","0:M","","association"
"SOCIAL_MEDIA_INTERACTION_TYPE","SOCIAL_MEDIA_INTERACTION","0:M","","association"
"SOCIAL_MEDIA_LOGON","SOCIAL_NETWORK_MEMBER","0:M","","association"
"SOCIAL_MEDIA_POST","SOCIAL_MEDIA_CATEGORY_SCORE","0:M","","association"
"SOCIAL_MEDIA_RESULT_CATEGORY","SOCIAL_MEDIA_RESULT_TOPIC","0:M","","association"
"SOCIAL_MEDIA_RESULT_TOPIC","SOCIAL_MEDIA_RESULT","0:M","","association"
"SOCIAL_MEDIA_SITE","SOCIAL_MEDIA_INTERACTION","0:M","","association"
"SOCIAL_MEDIA_STATUS_TYPE","SOCIAL_MEDIA_STATUS","0:M","","association"
"SOCIAL_NETWORK_AFFILIATION_TYPE","SOCIAL_NETWORK_AFFILIATION","0:M","","association"
"SOCIAL_NETWORK_MEMBER","MEMBER_PRIVACY_PREFERENCE","0:M","","association"
"SOCIAL_NETWORK_MEMBER","SOCIAL_NETWORK_AFFILIATION","0:M","","association"
"SOFTWARE","CSR_APPLICATION_JUMP","0:M","","association"
"SORT_BY_VALUE_TYPE","INTERNAL_SEARCH_EVENT","0:M","","association"
"SOURCE_SYSTEM_PANEL_CODE","TRADITIONAL_PLACEMENT_describes","0:M","","association"
"SOURCE_SYSTEM_PROCESSING","HIT_PAGE","0:M","","association"
"SPECIALIZED_LENDING_TYPE","BOND","0:M","","association"
"SPECIALIZED_LENDING_TYPE","CREDIT_AGREEMENT","0:M","","association"
"SPECIALTY_TYPE","PARTY_SPECIALTY","0:M","","association"
"SPECIAL_NEED_TYPE","INDIVIDUAL_SPECIAL_NEED","0:M","","association"
"SPECIAL_PROGRAM_TYPE","HEALTH_CLAIM","0:M","","association"
"SPLIT_SETTLEMENT_TYPE","TRADE_EVENT_SETTLE_INSTRUCTION","0:M","","association"
"SPLIT_SETTLEMENT_TYPE","TRADE_SETTLEMENT_INSTRUCTION","0:M","","association"
"SPLIT_SETTLEMENT_TYPE","TRADE_SETTLEMENT_PRODUCT_GROUP","0:M","","association"
"SPOT_TYPE","FOREIGN_EXCHANGE_AGREEMENT","0:M","","association"
"STANDARD_COMMENT","ALERT_EVENT","0:M","","association"
"STANDARD_COMMENT","ALERT_SETUP_COMMENT","0:M","","association"
"STANDARD_COMMENT_TYPE","STANDARD_COMMENT","0:M","","association"
"STANDARD_RESULT_SET","MEASUREMENT_EVENT_RESULT","0:M","","association"
"STANDARD_RESULT_SET","MEASUREMENT_STANDARD_RESULT","0:M","","association"
"STANDARD_RESULT_SET","STANDARD_RESULT_VALID_VALUE","0:M","","association"
"STANDARD_RESULT_SET_TYPE","STANDARD_RESULT_SET","0:M","","association"
"STANDARD_TEXT_PATTERN","TEXT_PATTERN_RESPONSE","0:M","","association"
"STATEMENT","AGREEMENT_STATEMENT","0:M","","association"
"STATEMENT","STATEMENT_EVENT","0:M","","association"
"STATEMENT","STATEMENT_METRIC","0:M","","association"
"STATEMENT_EVENT_TYPE","STATEMENT_EVENT","0:M","","association"
"STATEMENT_MAIL_TYPE","AGREEMENT","0:M","","association"
"STATEMENT_MAIL_TYPE","STATEMENT","0:M","","association"
"STATEMENT_METRIC_TYPE","AGREEMENT_STATEMENT_LINE_METRIC","0:M","","association"
"STATEMENT_METRIC_TYPE","AGREEMENT_STATEMENT_METRIC","0:M","","association"
"STATEMENT_METRIC_TYPE","CARD_STATEMENT_METRIC","0:M","","association"
"STATEMENT_METRIC_TYPE","INVESTMENT_HOLDING_STATEMENT_METRIC","0:M","","association"
"STATEMENT_METRIC_TYPE","INVESTMENT_STATEMENT_LINE_ITEM_METRIC","0:M","","association"
"STATEMENT_METRIC_TYPE","STATEMENT_METRIC","0:M","","association"
"STATEMENT_TYPE","STATEMENT","0:M","","association"
"STATION_OBSERVATION_XREF","DERIVED_WEATHER","0:M","","association"
"STATION_OBSERVATION_XREF","TMY_DAY","0:M","","association"
"STATION_OBSERVATION_XREF","WEATHER_OBSERVATION","0:M","","association"
"STEP","STEP_ACTUAL_INPUT_OUTPUT","0:M","","association"
"STEP","STEP_GROUP_TO_STEP","0:M","","association"
"STEP","STEP_RELATED_ACTUAL_is_related_step_for","0:M","","association"
"STEP","STEP_RELATED_ACTUAL_is_step_for","0:M","","association"
"STEP","STEP_RELATED_STANDARD_Is_related_with","0:M","","association"
"STEP","STEP_RELATED_STANDARD_is_related_to","0:M","","association"
"STEP","STEP_SKILL_SET","0:M","","association"
"STEP","STEP_SPECIFICATION_STANDARD","0:M","","association"
"STEP","STEP_STANDARD_INPUT_OUTPUT","0:M","","association"
"STEP","WORK_PROCESS_STEP_ACTUAL","0:M","","association"
"STEP","WORK_PROCESS_STEP_STANDARD","0:M","","association"
"STEP_GROUP","STEP_GROUP","0:M","","association"
"STEP_GROUP","STEP_GROUP_TO_STEP","0:M","","association"
"STEP_PRIORITY_TYPE","WORK_PROCESS_STEP_ACTUAL","0:M","","association"
"STEP_RELATED_ROLE","STEP_RELATED_ACTUAL","0:M","","association"
"STEP_RELATED_ROLE","STEP_RELATED_STANDARD","0:M","","association"
"STEP_STATUS_TYPE","STEP_STATUS","0:M","","association"
"STOCK","PAIRED_SHARE_is_other_paired_stock","0:M","","association"
"STOCK","PAIRED_SHARE_is_paired_stock","0:M","","association"
"STOCK","STOCK_ISSUANCE","0:M","","association"
"STOCK_SHARE_CLASS_TYPE","STOCK","0:M","","association"
"STOCK_TYPE","STOCK","0:M","","association"
"STRATEGY","FINANCIAL_RULE_STRATEGY","0:M","","association"
"STRATEGY","PARTY_STRATEGY","0:M","","association"
"STRATEGY","STRATEGY_OBJECTIVE","0:M","","association"
"STRATEGY","TACTIC","0:M","","association"
"STRATEGY_TYPE","STRATEGY","0:M","","association"
"STREET_ADDRESS","GPS_PROGRAM_is_destination_for","0:M","","association"
"STREET_ADDRESS","GPS_PROGRAM_is_source_for","0:M","","association"
"STREET_ADDRESS","RECEIPT_LINE","0:M","","association"
"STREET_ADDRESS","RETURN_DETAIL","0:M","","association"
"STREET_ADDRESS","STREET_ADDRESS_DETAIL","0:1","","association"
"STREET_ADDRESS","STREET_ADDRESS_LINE","0:M","","association"
"STREET_ADDRESS","VENDOR_PO_LINE_requested_ship_to","0:M","","association"
"STREET_ADDRESS","VENDOR_PO_LINE_shipped_to","0:M","","association"
"STREET_ADDRESS","VENDOR_PO_bill_to","0:M","","association"
"STREET_ADDRESS","VENDOR_PO_sent_to","0:M","","association"
"STREET_ADDRESS","VENDOR_PO_sold_to","0:M","","association"
"STREET_ADDRESS","WEB_SERVER","0:M","","association"
"STREET_SUFFIX_TYPE","STREET_ADDRESS_DETAIL","0:M","","association"
"STRESS_TEST_CALCULATION_SCENARIO","STRESS_TEST_AGREEMENT_GROUP","0:M","","association"
"STRESS_TEST_CALCULATION_SCENARIO","STRESS_TEST_CRITERION","0:M","","association"
"STRESS_TEST_CALCULATION_SCENARIO","STRESS_TEST_RESULT","0:M","","association"
"STRESS_TEST_TYPE","STRESS_TEST_CALCULATION_SCENARIO","0:M","","association"
"SUBJECT","REINSURANCE_AGREEMENT_RESTRICTION","0:M","","association"
"SUBJECT","WATCH_LIST_MEMBER","0:M","","association"
"SUBJECT_TYPE","SUBJECT","0:M","","association"
"SUBMISSION_CLARIFICATION_TYPE","PHARMACY_CLAIM_SERVICE","0:M","","association"
"SUBMISSION_TYPE","INSTITUTIONAL_CLAIM_PROCEDURE_CODE","0:M","","association"
"SUBMISSION_TYPE","OUTPATIENT_INSTITUTIONAL_CLAIM_APC","0:M","","association"
"SUBMISSION_TYPE","PROFESSIONAL_CLAIM_APG","0:M","","association"
"SUBROGATION_ELIGIBILITY_REASON_TYPE","PROPERTY_AND_CASUALTY_CLAIM","0:M","","association"
"SUBROGATION_ELIGIBLE_TYPE","PROPERTY_AND_CASUALTY_CLAIM","0:M","","association"
"SUPPLEMENTAL_FORM","SUPPLEMENTAL_FORM_RESPONSE","0:M","","association"
"SURVEY_EVENT_REASON_TYPE","SURVEY_EVENT","0:M","","association"
"SURVEY_FEEDBACK","SURVEY_FEEDBACK_SURVEY_RESPONSE","0:M","","association"
"SURVEY_QUESTION_RESPONSE","SURVEY_FEEDBACK_SURVEY_RESPONSE","0:M","","association"
"SURVEY_QUESTION_RESPONSE","SURVEY_RESPONSE_ANSWER","0:M","","association"
"SURVEY_QUESTION_RESPONSE","SURVEY_RESPONSE_TEXT","0:M","","association"
"SURVEY_RESOLUTION_TYPE","SURVEY_RESOLUTION","0:M","","association"
"SURVEY_RESPONSE","SURVEY_EVENT","0:M","","association"
"SURVEY_RESPONSE","SURVEY_FEEDBACK","0:M","","association"
"SURVEY_RESPONSE","SURVEY_QUESTION_RESPONSE","0:M","","association"
"SURVEY_RESPONSE_TEXT","SURVEY_RESPONSE_TEXT_SECTION","0:M","","association"
"SURVEY_SUBJECT_SUBTYPE","SURVEY_QUESTION_RESPONSE","0:M","","association"
"SWAP_AGREEMENT","SWAP_AGREEMENT_LEG","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_AGREEMENT_LEG_METRIC","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_AGREEMENT_EVENT","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_AMORTIZATION_SCHEDULE","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_CALL_SCHEDULE","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_CASH_FLOW_FEATURE","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_PAYMENT_SCHEDULE","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_PROJECTED_CASH_FLOW","0:M","","association"
"SWAP_AGREEMENT_LEG","SWAP_LEG_RESET_SCHEDULE","0:M","","association"
"SWAP_DIRECTION_TYPE","SWAP_AGREEMENT_LEG","0:M","","association"
"SWAP_LEG_TYPE","SWAP_AGREEMENT_LEG","0:M","","association"
"SWAP_METRIC_TYPE","SWAP_AGREEMENT_LEG_METRIC","0:M","","association"
"SWAP_OBLIGATION_SUBTYPE","SWAP_AGREEMENT","0:M","","association"
"SWAP_OBLIGATION_SUBTYPE","SWAP_PRODUCT","0:M","","association"
"SWAP_PAYMENT_TYPE","SWAP_LEG_CASH_FLOW_FEATURE","0:M","","association"
"SYSTEM_ABUSE_TYPE","AGREEMENT_ABUSE","0:M","","association"
"SYSTEM_ABUSE_TYPE","PARTY_SYSTEM_ABUSE","0:M","","association"
"TACTIC","PARTY_TACTIC","0:M","","association"
"TARGET_CELL_TYPE","CAMPAIGN_CELL","0:M","","association"
"TARGET_PROMOTION","PROMOTION_CELL","0:M","","association"
"TARGET_PROMOTION","PROMOTION_SEGMENT","0:M","","association"
"TARGET_PROMOTION","TARGET_PROMOTION_AGREEMENT","0:M","","association"
"TARGET_PROMOTION","TARGET_PROMOTION_AGREEMENT_GROUP","0:M","","association"
"TASK","PROJECT_TASK","0:M","","association"
"TASK","TASK","0:M","","association"
"TASK_ADJUSTMENT_REASON_TYPE","TASK_ADJUSTMENT","0:M","","association"
"TASK_ADJUSTMENT_TYPE","TASK_ADJUSTMENT","0:M","","association"
"TAX_BRACKET_TYPE","BUSINESS","0:M","","association"
"TAX_BRACKET_TYPE","INDIVIDUAL","0:M","","association"
"TAX_LOT","TAX_LOT_EVENT","0:M","","association"
"TAX_LOT","TAX_LOT_METRIC","0:M","","association"
"TAX_LOT_METRIC_TYPE","TAX_LOT_METRIC","0:M","","association"
"TAX_METHOD_TYPE","TRADE_ORDER","0:M","","association"
"TAX_STATUS_TYPE","AGREEMENT_TAX_RULE","0:M","","association"
"TAX_STATUS_TYPE","ORGANIZATION_TAX_STATUS","0:M","","association"
"TAX_STATUS_TYPE","PRODUCT_TAX_STATUS","0:M","","association"
"TAX_TYPE","AGREEMENT_TAX_RULE","0:M","","association"
"TECHNOLOGY_TYPE","CARD","0:M","","association"
"TELEPHONE_NUMBER","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION","0:M","","association"
"TELEPHONE_NUMBER","MOBILE_TELEPHONE_NUMBER","0:M","","association"
"TELEPHONE_NUMBER","ONLINE_APPLICATION_ACCESS","0:M","","association"
"TELEPHONE_NUMBER","TELEPHONE_NUMBER_CHANNEL_INSTANCE","0:M","","association"
"TELEPHONE_NUMBER","TV_SIGNAL_RECEIVER","0:M","","association"
"TELEPHONE_NUMBER","VISITOR_INPUT","0:M","","association"
"TERMINATION_TYPE_JAPAN","FINANCIAL_AGREEMENT_JAPAN","0:M","","association"
"TERM_TYPE","COMMODITY_AGREEMENT","0:M","","association"
"TERM_TYPE","TERM_FEATURE","0:M","","association"
"TERRITORY","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION_describes_DMA","0:M","","association"
"TERRITORY","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION_describes_MSA","0:M","","association"
"TERRITORY","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION_describes_PMSA","0:M","","association"
"TERRITORY","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION_describes_territory","0:M","","association"
"TERRITORY","CITY","0:M","","association"
"TERRITORY","COUNTY","0:M","","association"
"TERRITORY","CREDIT_AUTHORIZATION","0:M","","association"
"TERRITORY","INTERNET_PROTOCOL_ADDRESS_GEOGRAPHICAL_MAP","0:M","","association"
"TERRITORY","ONLINE_APPLICATION_ACCESS","0:M","","association"
"TERRITORY","OVERSEAS_MILITARY_ADDRESS","0:M","","association"
"TERRITORY","PARCEL_ADDRESS","0:M","","association"
"TERRITORY","POST_OFFICE_BOX_ADDRESS","0:M","","association"
"TERRITORY","STREET_ADDRESS","0:M","","association"
"TERRITORY","TERRITORY_STANDARD","0:M","","association"
"TERRITORY_STANDARD_TYPE","TERRITORY_STANDARD","0:M","","association"
"TERRITORY_TYPE","TERRITORY","0:M","","association"
"TEXT_PATTERN_METHOD_TYPE","TEXT_PATTERN_RESPONSE","0:M","","association"
"TEXT_SECTION","AGREEMENT_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","CLAIM_COVERAGE_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","CLAIM_SERVICE_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","CLAIM_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","DOCUMENT_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","EVENT_PARTY_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","EVENT_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","LEAD_TEXT_COMMENT","0:M","","association"
"TEXT_SECTION","MM_OBJECT_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","OPPORTUNITY_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","PARTY_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","SALES_MARKETING_ACTIVITY_TEXT_COMMENT","0:M","","association"
"TEXT_SECTION","SURVEY_RESPONSE_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","TEXT_SECTION_RELATED_is_related_to","0:M","","association"
"TEXT_SECTION","TEXT_SECTION_RELATED_is_related_with","0:M","","association"
"TEXT_SECTION","WEB_AD_PLACEMENT_TEXT_SECTION","0:M","","association"
"TEXT_SECTION","WEB_PAGE_TEXT_SECTION","0:M","","association"
"TEXT_SECTION_RELATED_REASON_SUBTYPE","TEXT_SECTION_RELATED","0:M","","association"
"TEXT_SUBTYPE","LEAD_TEXT_COMMENT","0:M","","association"
"TEXT_SUBTYPE","SALES_MARKETING_ACTIVITY_TEXT_COMMENT","0:M","","association"
"TEXT_SUBTYPE","TEXT_SECTION","0:M","","association"
"TEXT_TYPE","AGREEMENT_GROUP_TEXT","0:M","","association"
"TEXT_TYPE","AGREEMENT_PARTY_TEXT","0:M","","association"
"TEXT_TYPE","AGREEMENT_TEXT","0:M","","association"
"TEXT_TYPE","EVENT_TEXT","0:M","","association"
"TEXT_TYPE","PARTY_TEXT","0:M","","association"
"TEXT_TYPE","WEB_AD_PLACEMENT_TEXT","0:M","","association"
"TEXT_TYPE","WEB_PAGE_TEXT","0:M","","association"
"THERAPEUTIC_CLASS","THERAPEUTIC_SUBCLASS","0:M","","association"
"THERAPEUTIC_CLASS_TYPE","THERAPEUTIC_CLASS","0:M","","association"
"THERAPEUTIC_SUBCLASS","PHARMACEUTICAL_DRUG","0:M","","association"
"THIRD-PARTY_FINANCIAL_STATEMENT","PARTY_FINANCIAL_DOCUMENT","0:M","","association"
"THIRD-PARTY_GUARANTEE_TYPE","THIRD-PARTY_GUARANTEE_AGREEMENT","0:M","","association"
"TIME_BAND","AGREEMENT_GROUP_RISK_TYPE_METRIC","0:M","","association"
"TIME_BAND","ASSET_CLASS_MATURITY_RISK_GRADE","0:M","","association"
"TIME_BAND","BASEL_COLLATERAL_HAIRCUT_PARAMETER","0:M","","association"
"TIME_BAND","BASEL_EXPOSURE_HAIRCUT_PARAMETER","0:M","","association"
"TIME_BAND","CREDIT_CONVERSION_FACTOR_PARAMETER","0:M","","association"
"TIME_BAND","INSTRUMENT_METRIC_TYPE_CALCULATION_has_final_position_of","0:M","","association"
"TIME_BAND","INSTRUMENT_METRIC_TYPE_CALCULATION_is_time_band_for","0:M","","association"
"TIME_BAND","INTEREST_RATE_RISK_CALCULATION_has_final_maturity_time_band_of","0:M","","association"
"TIME_BAND","INTEREST_RATE_RISK_CALCULATION_is_next_interest_fix_time_band_for","0:M","","association"
"TIME_BAND","SPECIAL_LENDING_SLOTTING_PARAMETER","0:M","","association"
"TIME_BAND","TIME_BAND_CALCULATION","0:M","","association"
"TIME_BAND","TIME_BAND_PARAMETER","0:M","","association"
"TIME_BAND","TIME_BAND_RELATED_is_related_to","0:M","","association"
"TIME_BAND","TIME_BAND_RELATED_is_related_with","0:M","","association"
"TIME_BAND","UNSETTLED_TRADE_PARAMETER","0:M","","association"
"TIME_BAND_METRIC_TYPE","TIME_BAND_CALCULATION","0:M","","association"
"TIME_BAND_PARAMETER_TYPE","TIME_BAND_PARAMETER","0:M","","association"
"TIME_BAND_ROLE_TYPE","TIME_BAND_RELATED","0:M","","association"
"TIME_BAND_SCHEME","TIME_BAND","0:M","","association"
"TIME_BAND_SCHEME_PURPOSE_TYPE","TIME_BAND_SCHEME","0:M","","association"
"TIME_BAND_TYPE","TIME_BAND","0:M","","association"
"TIME_PERIOD_TYPE","ACCOUNT_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","AGENT_REPORT","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_BALANCE_TYPE_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_COST","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_GROUP_BALANCE","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_GROUP_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_INSURED_ASSET_COST","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_METRIC_PROJECTION","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_PAYMENT_OPTION","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_PROFIT","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_RATE","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_REVENUE","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_RISK_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","AGREEMENT_SUMMARY","0:M","","association"
"TIME_PERIOD_TYPE","AMOUNT_FEATURE","0:M","","association"
"TIME_PERIOD_TYPE","ANALYTICAL_MODEL","0:M","","association"
"TIME_PERIOD_TYPE","ASSOCIATE_PERFORMANCE_EVALUATION","0:M","","association"
"TIME_PERIOD_TYPE","BANKERS_ACCEPTANCE","0:M","","association"
"TIME_PERIOD_TYPE","BASEL_COLLATERAL_HAIRCUT_PARAMETER_is_holding_period_for","0:M","","association"
"TIME_PERIOD_TYPE","BASEL_COLLATERAL_HAIRCUT_PARAMETER_is_remargining_frequency_for","0:M","","association"
"TIME_PERIOD_TYPE","BOND","0:M","","association"
"TIME_PERIOD_TYPE","CHANNEL_CAPACITY","0:M","","association"
"TIME_PERIOD_TYPE","CHANNEL_COST","0:M","","association"
"TIME_PERIOD_TYPE","CHANNEL_PROFIT","0:M","","association"
"TIME_PERIOD_TYPE","CHANNEL_TYPE_CAPACITY","0:M","","association"
"TIME_PERIOD_TYPE","CLAIM_AUTHORIZATION_SERVICE_AMOUNT","0:M","","association"
"TIME_PERIOD_TYPE","COLLATERAL_ITEM_RISK_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","COLLECTION_COST","0:M","","association"
"TIME_PERIOD_TYPE","CREDIT_AGREEMENT","0:M","","association"
"TIME_PERIOD_TYPE","DIVIDEND_DECLARE_EVENT","0:M","","association"
"TIME_PERIOD_TYPE","DOCUMENT","0:M","","association"
"TIME_PERIOD_TYPE","DOCUMENT_PRODUCTION_CYCLE_TYPE","0:M","","association"
"TIME_PERIOD_TYPE","EVENT_FORECAST_METRIC","0:M","","association"
"TIME_PERIOD_TYPE","EXTERNAL_DIRECT_DEBIT","0:M","","association"
